country,birth_year,avg_ur_std_18_25,avg_ur_std_18_24
EE,1995,-0.5534339618979464,-0.5734623179111052
EE,1996,-0.6468361620885905,-0.6463520437601898
EE,1997,-0.714650804787138,-0.6974401262359065
EE,1998,-0.7159454133507263,-0.7340372960502827
EE,1999,-0.6886063266255398,-0.7559694881863653
EL,1972,-0.7726537596086498,-0.81153794733848
EL,1973,-0.6708424894458123,-0.718928278852167
EL,1974,-0.5627978762117805,-0.6191947897130607
EL,1975,-0.49007554038118223,-0.5170866936896902
EL,1976,-0.44851991990655465,-0.4553469146988149
EL,1977,-0.4215087665980467,-0.4149785976663195
EL,1978,-0.4131976425031212,-0.3912325288236752
EL,1979,-0.39657539431327016,-0.3912325288236752
EL,1980,-0.4007309563607329,-0.38173410128661744
EL,1981,-0.4464421388828233,-0.4102293838977907
EL,1982,-0.5253978177846157,-0.48621680419425256
EL,1983,-0.6001979346389454,-0.5574550107221856
EL,1984,-0.6251313069237219,-0.6286932172501186
EL,1985,-0.5773423433779001,-0.647690072324234
EL,1986,-0.40904208045565843,-0.5788264726805654
EL,1987,-0.11815273713326532,-0.4054801701292618
EL,1988,0.24753672304345745,-0.05878756502665447
EL,1989,0.6090706211727175,0.38288931544653015
EL,1990,0.9498267090646637,0.8103185546141283
EL,1991,1.280193891837953,1.214001724939082
EL,1992,1.5295276146857184,1.548821295620367
EL,1993,1.6708167242994523,1.7601613083199015
EL,1994,1.6666611622519893,1.7981550184681325
EL,1995,1.51706092854333,1.6343071434538865
EL,1996,1.2448716144345193,1.3920972412589143
EL,1997,0.951904490088395,1.1095190220314468
EL,1998,0.6630929277897332,0.8126931614983925
EL,1999,0.3763591465148029,0.508743480312545
EL,2000,0.11663651854838049,0.23091447485360633
EL,2001,-0.11191939406207124,-0.016044641109894727
ES,1972,0.7312810722912845,0.715848508500963
ES,1973,0.8057003243468344,0.8557704201998771
ES,1974,0.8105015664149343,0.9408209939776485
ES,1975,0.7360823143593844,0.9051546243289057
ES,1976,0.4480077902733847,0.6664643043719345
ES,1977,0.14552953998308502,0.29608277340422057
ES,1978,-0.12814125789861464,-0.016683852746293314
ES,1979,-0.3946101926781644,-0.3075019437283502
ES,1980,-0.6682809905598641,-0.5708843657498357
ES,1981,-0.9107437149989139,-0.8287796539792068
ES,1982,-1.0907902925526638,-1.026316470495321
ES,1983,-1.1532064394379637,-1.182699783570578
ES,1984,-0.9779611039523138,-1.1634948152981779
ES,1985,-0.7763089370921141,-0.987906533950521
ES,1986,-0.5386474547211644,-0.7574469146817213
ES,1987,-0.20736175202226476,-0.4721159574917788
ES,1988,0.1983432027321848,-0.04411952170686495
ES,1989,0.5824425681801844,0.4387482519991917
ES,1990,0.9161288919131341,0.8859496560565056
ES,1991,1.115380437739284,1.1822548808306768
ES,1992,1.0985760905009339,1.228895518063648
ES,1993,0.9881475229346341,1.1548192118701053
ES,1994,0.8129021874489843,0.9874616312106199
ES,1995,0.5896444312823346,0.6938999733325059
ES,1996,0.32077487546873484,0.403081882350449
ES,1997,0.04470345655298514,0.13969946032896363
ES,1998,-0.19295802581796467,-0.10996512721223616
ES,1999,-0.3898089506100645,-0.31298907752046456
ES,2000,-0.5530511809254642,-0.47211595749177865
ES,2001,-0.6826847167641641,-0.6065507353985785
FI,1972,1.0551187401376763,1.0026229175669537
FI,1973,1.4182148462518405,1.5075827346758086
FI,1974,1.5757023139640083,1.7475636378562547
FI,1975,1.4925839282270308,1.6725696056123653
FI,1976,1.173234340921802,1.342595863739252
FI,1977,0.8407607979738922,0.9626261003702126
FI,1978,0.5564084257158117,0.6426515627962845
FI,1979,0.3289265279093474,0.3926714553166533
FI,1980,0.1189432376264571,0.17268896073457782
FI,1981,-0.042918881966604136,0.02270089624679907
FI,1982,-0.1872823940360912,-0.10228915749301659
FI,1983,-0.3360205579864718,-0.24727761983120272
FI,1984,-0.37539242491451363,-0.3822668778702035
FI,1985,-0.40164033619987494,-0.4272632972165371
FI,1986,-0.4497615068897039,-0.4522613079645002
FI,1987,-0.4935080256986394,-0.49725772731083384
FI,1988,-0.5022573294604264,-0.5272553402083896
FI,1989,-0.46288546253238455,-0.5022573294604264
FI,1990,-0.3578938173909394,-0.41726409291735184
FI,1991,-0.2529021722494943,-0.2722756305791657
FI,1992,-0.23540356472592017,-0.24227801768161
FI,1993,-0.2835247354157492,-0.2372784155320174
FI,1994,-0.33602055798647174,-0.2622764262799805
FI,1995,-0.34476986174825885,-0.3172720499254994
FI,1996,-0.37101777303362016,-0.34726966282305516
FI,1997,-0.4541361587705975,-0.3972656843189814
FI,1998,-0.5503785001502556,-0.5272553402083897
FI,1999,-0.5722517595547233,-0.6122485767514643
FI,2000,-0.5766264114356168,-0.6272473832002421
FI,2001,-0.5416291963884684,-0.5722517595547233
FR,1972,0.623680764822862,0.4794856644878198
FR,1973,0.9021264758146679,0.8507466124768941
FR,1974,1.122562663683181,1.1424516430397385
FR,1975,1.0761550451845465,1.275044838750122
FR,1976,0.8093112388173993,1.0761550451845465
FR,1977,0.5192636232009349,0.7314127363375488
FR,1978,0.3220312445817392,0.4264483862036664
FR,1979,0.13640077058720207,0.16126199478289896
FR,1980,-0.0724335126566522,-0.07740575749579161
FR,1981,-0.24646208202653083,-0.26303623149032884
FR,1982,-0.47850017451970234,-0.42214806634278923
FR,1983,-0.6177230300156051,-0.5017039837690195
FR,1984,-0.46689826989504374,-0.5547412620531729
FR,1985,-0.30447160514982363,-0.3956294272007125
FR,1986,-0.2232582727772137,-0.2895548706324054
FR,1987,-0.11884113115528645,-0.24977691191929044
FR,1988,0.043585533589933646,-0.13044303577994507
FR,1989,0.2176141029598123,0.06844675778563053
FR,1990,0.4844579093269596,0.3734111079195132
FR,1991,0.797709334192741,0.7579313754796261
FR,1992,0.832515048066717,0.8905245711900098
FR,1993,0.797709334192741,0.9037838907610481
FR,1994,0.7048940971954726,0.8772652516189715
FR,1995,0.49605981395161813,0.6916347776244341
FR,1996,0.2176141029598123,0.3866704274905515
FR,1997,-0.1304430357799451,0.06844675778563054
FR,1998,-0.47850017451970245,-0.32933282934552077
FR,1999,-0.7917515993854839,-0.7005937773345952
FR,2000,-0.9657801687553625,-0.9657801687553627
FR,2001,-1.1050030242512654,-1.1116326840367847
HU,1973,0.9733338760163398,1.0281126061398829
HU,1974,0.8988989699038222,1.051126035328076
HU,1975,0.7387999579660777,0.8879743596950741
HU,1976,0.43428490921677765,0.5882582877970768
HU,1977,0.18605800079954063,0.30798179490745903
HU,1978,-0.021374220053802295,0.06106123702943415
HU,1979,-0.21989889008018582,-0.16809836843982054
HU,1980,-0.3052787123683822,-0.33915583386453124
HU,1981,-0.37308033595018536,-0.4331589234426565
HU,1982,-0.350479794756251,-0.4025645999336469
HU,1983,-0.29106453551685124,-0.3569167862733015
HU,1984,-0.0845325458641053,-0.24071250618421347
HU,1985,0.1790930541422904,-0.0012645441367077502
HU,1986,0.4273199625595275,0.2901666932535401
HU,1987,0.6723249908904175,0.5715803202912804
HU,1988,0.8138981923316666,0.7781055412883827
HU,1989,0.8248431085073455,0.9233879660223171
HU,1990,0.7967464189308191,0.9406615752247491
HU,1991,0.6687240660880296,0.8862957330954647
HU,1992,0.39041048333505185,0.620152193189655
HU,1993,0.03481915909925033,0.2402410892264482
HU,1994,-0.32612617175062786,-0.15840565355820518
HU,1995,-0.6461820538576017,-0.5695067227270572
HU,1996,-0.9378569628510186,-0.8905575972136383
HU,1997,-1.1341073645811572,-1.0911264012443846
HU,1998,-1.2628404262665232,-1.2660284630746523
HU,1999,-1.2919794888121618,-1.321206543881167
IE,1972,1.1126169274273408,1.2279957411777775
IE,1973,0.9487455687673003,1.11094477070632
IE,1974,0.6912334337300938,0.8801871432054467
IE,1975,0.372269539195372,0.5624773662114905
IE,1976,0.04160054761350451,0.1946028875869097
IE,1977,-0.23639550725620712,-0.13982845661725465
IE,1978,-0.45001352836661707,-0.3873076513283363
IE,1979,-0.6519264524298813,-0.614720965387168
IE,1980,-0.8070189883045625,-0.7886252643733335
IE,1981,-0.8948072161581557,-0.8956432945186661
IE,1982,-0.9211436845142337,-0.9324307423811242
IE,1983,-0.8538393764931456,-0.915709175170916
IE,1984,-0.6080323385030848,-0.8287570256778333
IE,1985,-0.31833118658622744,-0.5645562637565434
IE,1986,-0.008146114836864969,-0.23681354643646235
IE,1987,0.30789150543607036,0.1210279918619935
IE,1988,0.5771087375204227,0.48555815704453265
IE,1989,0.7848742101072598,0.7865463668282806
IE,1990,0.9282616489347952,1.017303994329154
IE,1991,0.9750820371233783,1.120977711032445
IE,1992,0.8024318556779785,0.9805165464666961
IE,1993,0.5449197206407719,0.7163157845454061
IE,1994,0.24058719741498236,0.39526169410940837
